hour,minute,or_bars,hold_bars,entry_mode,stop_mode,stop_atr_mult,rr,fade,min_break_rvol,min_atr_rank,fast_trend_mode,symbol,window,pf,trades,win_rate,avg_r,trades_per_day,avg_hold_h,max_dd,sharpe,days_to_target
13,30,1,96,0,2,1.0,1.0,0,1.5,0.7,0,GBPUSD,IS,0.5,328,0.4268,-0.343,0.449,0.35,-1.1559,-4.309,9560.6
13,30,1,96,0,2,1.0,1.0,0,1.5,0.7,2,GBPUSD,IS,0.717,270,0.5148,-0.163,0.369,1.11,-0.4721,-1.873,1495.9
13,30,1,96,0,2,1.0,1.0,0,2.0,0.0,0,GBPUSD,IS,0.512,476,0.4433,-0.3296,0.651,0.4,-1.6073,-5.059,6448.3
13,30,1,96,0,2,1.0,1.0,0,2.0,0.0,2,GBPUSD,IS,0.702,322,0.5217,-0.1725,0.44,0.84,-0.5858,-2.103,1181.3
13,30,1,96,0,2,1.0,1.0,0,2.0,0.5,0,GBPUSD,IS,0.53,460,0.45,-0.3121,0.629,0.41,-1.4744,-4.715,5406.8
13,30,1,96,0,2,1.0,1.0,0,2.0,0.5,2,GBPUSD,IS,0.709,314,0.5223,-0.1679,0.43,0.85,-0.559,-2.022,1157.6
13,30,1,96,0,2,1.0,1.0,0,2.0,0.7,0,GBPUSD,IS,0.557,324,0.4537,-0.289,0.443,0.37,-0.9672,-3.646,5497.6
13,30,1,96,0,2,1.0,1.0,0,2.0,0.7,2,GBPUSD,IS,0.743,229,0.524,-0.1456,0.313,1.06,-0.3747,-1.495,1266.5
13,30,1,96,0,2,1.0,1.0,1,0.0,0.0,0,GBPUSD,IS,0.833,495,0.5657,-0.0883,0.677,0.33,-0.5336,-1.405,431.7
13,30,1,96,0,2,1.0,1.0,1,0.0,0.0,2,GBPUSD,IS,0.793,495,0.5535,-0.1119,0.677,0.51,-0.5828,-1.777,545.4
13,30,1,96,0,2,1.0,1.0,1,0.0,0.5,0,GBPUSD,IS,0.82,477,0.5597,-0.0959,0.653,0.33,-0.5267,-1.494,479.3
13,30,1,96,0,2,1.0,1.0,1,0.0,0.5,2,GBPUSD,IS,0.793,477,0.5514,-0.112,0.653,0.51,-0.5555,-1.746,566.8
13,30,1,96,0,2,1.0,1.0,1,0.0,0.7,0,GBPUSD,IS,0.797,328,0.5427,-0.1113,0.449,0.37,-0.4784,-1.434,785.3
13,30,1,96,0,2,1.0,1.0,1,0.0,0.7,2,GBPUSD,IS,0.807,328,0.5457,-0.1043,0.449,0.64,-0.4417,-1.351,749.8
13,30,1,96,0,2,1.0,1.0,1,1.5,0.0,0,GBPUSD,IS,0.786,488,0.5512,-0.1171,0.668,0.3,-0.684,-1.821,536.2
13,30,1,96,0,2,1.0,1.0,1,1.5,0.0,2,GBPUSD,IS,0.777,486,0.5473,-0.123,0.665,0.47,-0.6874,-1.916,580.9
13,30,1,96,0,2,1.0,1.0,1,1.5,0.5,0,GBPUSD,IS,0.788,471,0.5499,-0.1156,0.644,0.31,-0.6499,-1.786,573.2
13,30,1,96,0,2,1.0,1.0,1,1.5,0.5,2,GBPUSD,IS,0.786,469,0.548,-0.1175,0.642,0.49,-0.6376,-1.809,584.5
13,30,1,96,0,2,1.0,1.0,1,1.5,0.7,0,GBPUSD,IS,0.807,328,0.5457,-0.1052,0.449,0.35,-0.4584,-1.354,735.1
13,30,1,96,0,2,1.0,1.0,1,1.5,0.7,2,GBPUSD,IS,0.851,328,0.5579,-0.0784,0.449,0.6,-0.3605,-1.019,583.9
13,30,1,96,0,2,1.0,1.0,1,2.0,0.0,0,GBPUSD,IS,0.688,476,0.5168,-0.1831,0.651,0.4,-0.9012,-2.793,1065.8
13,30,1,96,0,2,1.0,1.0,1,2.0,0.0,2,GBPUSD,IS,0.672,467,0.5096,-0.194,0.639,0.71,-0.9142,-2.928,1215.8
13,30,1,96,0,2,1.0,1.0,1,2.0,0.5,0,GBPUSD,IS,0.672,460,0.5087,-0.1953,0.629,0.41,-0.9283,-2.928,1261.2
13,30,1,96,0,2,1.0,1.0,1,2.0,0.5,2,GBPUSD,IS,0.662,451,0.5033,-0.2025,0.617,0.74,-0.9184,-2.977,1308.9
13,30,1,96,0,2,1.0,1.0,1,2.0,0.7,0,GBPUSD,IS,0.706,324,0.5123,-0.1717,0.443,0.37,-0.5928,-2.15,1342.7
13,30,1,96,0,2,1.0,1.0,1,2.0,0.7,2,GBPUSD,IS,0.712,318,0.5126,-0.1665,0.435,0.81,-0.5389,-2.071,1316.8
13,30,1,96,0,2,1.0,2.0,0,0.0,0.0,0,GBPUSD,IS,0.556,495,0.2768,-0.3917,0.677,0.88,-2.0269,-4.56,895.6
13,30,1,96,0,2,1.0,2.0,0,0.0,0.0,2,GBPUSD,IS,0.857,462,0.3723,-0.1064,0.632,4.3,-0.5844,-1.166,168.1
13,30,1,96,0,2,1.0,2.0,0,0.0,0.5,0,GBPUSD,IS,0.571,477,0.2809,-0.3751,0.653,0.89,-1.8772,-4.27,813.6
13,30,1,96,0,2,1.0,2.0,0,0.0,0.5,2,GBPUSD,IS,0.863,448,0.3728,-0.1011,0.613,4.34,-0.5375,-1.089,168.0
13,30,1,96,0,2,1.0,2.0,0,0.0,0.7,0,GBPUSD,IS,0.601,328,0.2866,-0.3406,0.449,1.08,-1.1698,-3.204,900.8
13,30,1,96,0,2,1.0,2.0,0,0.0,0.7,2,GBPUSD,IS,0.948,308,0.3896,-0.0368,0.421,4.53,-0.2516,-0.327,178.9
13,30,1,96,0,2,1.0,2.0,0,1.5,0.0,0,GBPUSD,IS,0.62,488,0.2992,-0.3245,0.668,0.89,-1.6357,-3.683,514.7
13,30,1,96,0,2,1.0,2.0,0,1.5,0.0,2,GBPUSD,IS,0.847,394,0.3756,-0.116,0.539,2.12,-0.5114,-1.124,176.3
13,30,1,96,0,2,1.0,2.0,0,1.5,0.5,0,GBPUSD,IS,0.631,471,0.3015,-0.3135,0.644,0.9,-1.5289,-3.483,490.5
13,30,1,96,0,2,1.0,2.0,0,1.5,0.5,2,GBPUSD,IS,0.856,382,0.377,-0.1086,0.523,2.15,-0.4693,-1.041,178.6
13,30,1,96,0,2,1.0,2.0,0,1.5,0.7,0,GBPUSD,IS,0.628,328,0.2957,-0.3131,0.449,1.07,-1.0798,-2.92,725.9
13,30,1,96,0,2,1.0,2.0,0,1.5,0.7,2,GBPUSD,IS,0.902,270,0.3815,-0.0716,0.369,2.55,-0.2911,-0.586,225.1
13,30,1,96,0,2,1.0,2.0,0,2.0,0.0,0,GBPUSD,IS,0.692,476,0.3235,-0.2534,0.651,1.08,-1.2767,-2.816,337.5
13,30,1,96,0,2,1.0,2.0,0,2.0,0.0,2,GBPUSD,IS,0.885,322,0.3851,-0.0857,0.44,1.77,-0.3414,-0.729,175.6
13,30,1,96,0,2,1.0,2.0,0,2.0,0.5,0,GBPUSD,IS,0.71,460,0.3283,-0.2355,0.629,1.11,-1.1538,-2.56,309.6
13,30,1,96,0,2,1.0,2.0,0,2.0,0.5,2,GBPUSD,IS,0.902,314,0.3885,-0.0724,0.43,1.8,-0.3106,-0.606,169.0
13,30,1,96,0,2,1.0,2.0,0,2.0,0.7,0,GBPUSD,IS,0.698,324,0.321,-0.245,0.443,1.11,-0.8466,-2.249,476.5
13,30,1,96,0,2,1.0,2.0,0,2.0,0.7,2,GBPUSD,IS,0.884,229,0.3799,-0.0854,0.313,2.2,-0.2398,-0.631,266.6
13,30,1,96,0,2,1.0,2.0,1,0.0,0.0,0,GBPUSD,IS,0.688,495,0.3212,-0.2574,0.677,1.09,-1.3519,-2.891,326.7
13,30,1,96,0,2,1.0,2.0,1,0.0,0.0,2,GBPUSD,IS,0.743,495,0.3394,-0.2065,0.677,1.2,-1.0528,-2.281,233.2
13,30,1,96,0,2,1.0,2.0,1,0.0,0.5,0,GBPUSD,IS,0.684,477,0.3187,-0.2609,0.653,1.09,-1.3223,-2.882,348.2
13,30,1,96,0,2,1.0,2.0,1,0.0,0.5,2,GBPUSD,IS,0.762,477,0.3438,-0.1892,0.653,1.21,-0.9331,-2.049,221.1
13,30,1,96,0,2,1.0,2.0,1,0.0,0.7,0,GBPUSD,IS,0.705,328,0.3201,-0.2385,0.449,1.31,-0.8903,-2.198,449.4
13,30,1,96,0,2,1.0,2.0,1,0.0,0.7,2,GBPUSD,IS,0.771,328,0.3415,-0.1799,0.449,1.48,-0.6934,-1.635,313.6
13,30,1,96,0,2,1.0,2.0,1,1.5,0.0,0,GBPUSD,IS,0.69,488,0.3217,-0.2559,0.668,1.06,-1.3323,-2.849,317.0
13,30,1,96,0,2,1.0,2.0,1,1.5,0.0,2,GBPUSD,IS,0.766,486,0.3457,-0.1865,0.665,1.24,-0.9727,-2.049,213.4
13,30,1,96,0,2,1.0,2.0,1,1.5,0.5,0,GBPUSD,IS,0.69,471,0.3206,-0.2552,0.644,1.09,-1.2906,-2.804,334.3
13,30,1,96,0,2,1.0,2.0,1,1.5,0.5,2,GBPUSD,IS,0.783,469,0.3497,-0.1704,0.642,1.27,-0.8659,-1.837,203.4
13,30,1,96,0,2,1.0,2.0,1,1.5,0.7,0,GBPUSD,IS,0.705,328,0.3201,-0.2385,0.449,1.31,-0.8903,-2.195,446.1
13,30,1,96,0,2,1.0,2.0,1,1.5,0.7,2,GBPUSD,IS,0.773,328,0.3415,-0.1785,0.449,1.59,-0.6887,-1.636,322.0
13,30,1,96,0,2,1.0,2.0,1,2.0,0.0,0,GBPUSD,IS,0.659,476,0.3109,-0.2848,0.651,1.07,-1.3682,-3.135,381.9
13,30,1,96,0,2,1.0,2.0,1,2.0,0.0,2,GBPUSD,IS,0.698,467,0.3233,-0.2472,0.639,1.32,-1.1667,-2.732,339.2
13,30,1,96,0,2,1.0,2.0,1,2.0,0.5,0,GBPUSD,IS,0.649,460,0.3065,-0.2941,0.629,1.09,-1.3653,-3.193,422.9
13,30,1,96,0,2,1.0,2.0,1,2.0,0.5,2,GBPUSD,IS,0.703,451,0.3237,-0.242,0.617,1.35,-1.1038,-2.605,327.3
13,30,1,96,0,2,1.0,2.0,1,2.0,0.7,0,GBPUSD,IS,0.68,324,0.3117,-0.2625,0.443,1.21,-0.8743,-2.374,487.0
13,30,1,96,0,2,1.0,2.0,1,2.0,0.7,2,GBPUSD,IS,0.727,318,0.327,-0.2184,0.435,1.45,-0.7181,-1.947,386.8
13,30,1,96,0,2,2.0,0.0,0,0.0,0.0,0,GBPUSD,IS,1.087,495,0.3253,0.0622,0.677,14.29,-0.4013,0.548,50.7
13,30,1,96,0,2,2.0,0.0,0,0.0,0.0,2,GBPUSD,IS,1.061,462,0.355,0.0392,0.632,15.98,-0.4203,0.348,61.6
13,30,1,96,0,2,2.0,0.0,0,0.0,0.5,0,GBPUSD,IS,1.055,477,0.3229,0.039,0.653,14.27,-0.3455,0.347,58.4
13,30,1,96,0,2,2.0,0.0,0,0.0,0.5,2,GBPUSD,IS,1.071,448,0.3571,0.0452,0.613,16.11,-0.4077,0.397,63.2
13,30,1,96,0,2,2.0,0.0,0,0.0,0.7,0,GBPUSD,IS,1.002,328,0.314,0.0012,0.449,14.41,-0.3851,0.009,91.1
13,30,1,96,0,2,2.0,0.0,0,0.0,0.7,2,GBPUSD,IS,1.032,308,0.3571,0.0203,0.421,16.0,-0.2481,0.151,101.7
13,30,1,96,0,2,2.0,0.0,0,1.5,0.0,0,GBPUSD,IS,1.061,488,0.3217,0.0434,0.668,14.4,-0.4336,0.384,54.5
13,30,1,96,0,2,2.0,0.0,0,1.5,0.0,2,GBPUSD,IS,1.133,394,0.3807,0.0835,0.539,12.64,-0.2693,0.67,61.6
13,30,1,96,0,2,2.0,0.0,0,1.5,0.5,0,GBPUSD,IS,1.028,471,0.3185,0.0204,0.644,14.42,-0.3988,0.182,62.8
13,30,1,96,0,2,2.0,0.0,0,1.5,0.5,2,GBPUSD,IS,1.141,382,0.3822,0.088,0.523,12.89,-0.2577,0.699,63.3
13,30,1,96,0,2,2.0,0.0,0,1.5,0.7,0,GBPUSD,IS,0.989,328,0.314,-0.0076,0.449,14.63,-0.3829,-0.057,96.8
13,30,1,96,0,2,2.0,0.0,0,1.5,0.7,2,GBPUSD,IS,1.064,270,0.3815,0.0393,0.369,13.02,-0.2113,0.277,111.2
13,30,1,96,0,2,2.0,0.0,0,2.0,0.0,0,GBPUSD,IS,1.035,476,0.3214,0.0252,0.651,13.98,-0.4194,0.222,59.2
13,30,1,96,0,2,2.0,0.0,0,2.0,0.0,2,GBPUSD,IS,1.212,322,0.3851,0.1317,0.44,12.16,-0.1756,0.906,62.4
13,30,1,96,0,2,2.0,0.0,0,2.0,0.5,0,GBPUSD,IS,0.999,460,0.3174,-0.001,0.629,13.99,-0.3854,-0.009,69.5
13,30,1,96,0,2,2.0,0.0,0,2.0,0.5,2,GBPUSD,IS,1.215,314,0.3885,0.1322,0.43,12.34,-0.1633,0.904,64.6
13,30,1,96,0,2,2.0,0.0,0,2.0,0.7,0,GBPUSD,IS,0.939,324,0.3056,-0.0431,0.443,14.35,-0.3717,-0.324,112.0
13,30,1,96,0,2,2.0,0.0,0,2.0,0.7,2,GBPUSD,IS,1.101,229,0.3843,0.0616,0.313,12.23,-0.1669,0.399,123.1
13,30,1,96,0,2,2.0,0.0,1,0.0,0.0,0,GBPUSD,IS,0.804,495,0.299,-0.1476,0.677,13.82,-0.7535,-1.468,124.9
13,30,1,96,0,2,2.0,0.0,1,0.0,0.0,2,GBPUSD,IS,0.878,495,0.3172,-0.0894,0.677,14.51,-0.5276,-0.855,91.5
13,30,1,96,0,2,2.0,0.0,1,0.0,0.5,0,GBPUSD,IS,0.821,477,0.3019,-0.1347,0.653,13.84,-0.6813,-1.307,121.3
13,30,1,96,0,2,2.0,0.0,1,0.0,0.5,2,GBPUSD,IS,0.914,477,0.3229,-0.0627,0.653,14.68,-0.4358,-0.582,85.0
13,30,1,96,0,2,2.0,0.0,1,0.0,0.7,0,GBPUSD,IS,0.915,328,0.3293,-0.06,0.449,14.54,-0.3793,-0.504,148.4
13,30,1,96,0,2,2.0,0.0,1,0.0,0.7,2,GBPUSD,IS,0.923,328,0.3445,-0.0536,0.449,15.16,-0.4363,-0.457,150.3
13,30,1,96,0,2,2.0,0.0,1,1.5,0.0,0,GBPUSD,IS,0.833,488,0.2992,-0.1264,0.668,13.53,-0.64,-1.234,111.2
13,30,1,96,0,2,2.0,0.0,1,1.5,0.0,2,GBPUSD,IS,0.925,486,0.321,-0.0546,0.665,14.24,-0.5413,-0.503,76.9
13,30,1,96,0,2,2.0,0.0,1,1.5,0.5,0,GBPUSD,IS,0.839,471,0.2994,-0.1212,0.644,13.6,-0.627,-1.156,111.6
13,30,1,96,0,2,2.0,0.0,1,1.5,0.5,2,GBPUSD,IS,0.952,469,0.3241,-0.0349,0.642,14.42,-0.4916,-0.314,73.9
13,30,1,96,0,2,2.0,0.0,1,1.5,0.7,0,GBPUSD,IS,0.892,328,0.3262,-0.0768,0.449,14.41,-0.3162,-0.655,163.5
13,30,1,96,0,2,2.0,0.0,1,1.5,0.7,2,GBPUSD,IS,0.879,328,0.3384,-0.0847,0.449,14.81,-0.3799,-0.737,178.1
13,30,1,96,0,2,2.0,0.0,1,2.0,0.0,0,GBPUSD,IS,0.659,476,0.2605,-0.2667,0.651,12.61,-1.2823,-2.652,218.1
13,30,1,96,0,2,2.0,0.0,1,2.0,0.0,2,GBPUSD,IS,0.732,467,0.2741,-0.2044,0.639,12.94,-1.0929,-1.947,152.7
13,30,1,96,0,2,2.0,0.0,1,2.0,0.5,0,GBPUSD,IS,0.668,460,0.263,-0.2582,0.629,12.58,-1.2001,-2.524,218.1
13,30,1,96,0,2,2.0,0.0,1,2.0,0.5,2,GBPUSD,IS,0.766,451,0.2816,-0.1763,0.617,13.05,-1.0045,-1.636,138.6
13,30,1,96,0,2,2.0,0.0,1,2.0,0.7,0,GBPUSD,IS,0.77,324,0.3025,-0.166,0.443,13.61,-0.5639,-1.436,254.1
13,30,1,96,0,2,2.0,0.0,1,2.0,0.7,2,GBPUSD,IS,0.786,318,0.3082,-0.152,0.435,13.72,-0.5971,-1.316,251.9
13,30,1,96,0,2,2.0,1.0,0,0.0,0.0,0,GBPUSD,IS,0.87,495,0.5172,-0.0684,0.677,3.13,-0.3943,-1.09,356.4
13,30,1,96,0,2,2.0,1.0,0,0.0,0.0,2,GBPUSD,IS,1.037,462,0.5519,0.0169,0.632,7.18,-0.3209,0.268,189.2
13,30,1,96,0,2,2.0,1.0,0,0.0,0.5,0,GBPUSD,IS,0.869,477,0.5157,-0.069,0.653,3.2,-0.3815,-1.082,376.1
13,30,1,96,0,2,2.0,1.0,0,0.0,0.5,2,GBPUSD,IS,1.031,448,0.5491,0.014,0.613,7.26,-0.3094,0.217,199.3
13,30,1,96,0,2,2.0,1.0,0,0.0,0.7,0,GBPUSD,IS,0.826,328,0.497,-0.0937,0.449,3.9,-0.3456,-1.225,697.0
13,30,1,96,0,2,2.0,1.0,0,0.0,0.7,2,GBPUSD,IS,0.972,308,0.5325,-0.0133,0.421,7.49,-0.2058,-0.17,356.4
13,30,1,96,0,2,2.0,1.0,0,1.5,0.0,0,GBPUSD,IS,0.878,488,0.5184,-0.0639,0.668,3.08,-0.3503,-1.02,348.0
13,30,1,96,0,2,2.0,1.0,0,1.5,0.0,2,GBPUSD,IS,1.028,394,0.5609,0.0129,0.539,4.34,-0.2796,0.183,214.7
13,30,1,96,0,2,2.0,1.0,0,1.5,0.5,0,GBPUSD,IS,0.873,471,0.5159,-0.0666,0.644,3.15,-0.3572,-1.045,371.4
13,30,1,96,0,2,2.0,1.0,0,1.5,0.5,2,GBPUSD,IS,1.041,382,0.5628,0.0188,0.523,4.43,-0.268,0.264,212.8
13,30,1,96,0,2,2.0,1.0,0,1.5,0.7,0,GBPUSD,IS,0.841,328,0.5,-0.085,0.449,3.91,-0.314,-1.115,644.8
13,30,1,96,0,2,2.0,1.0,0,1.5,0.7,2,GBPUSD,IS,0.946,270,0.5333,-0.0255,0.369,5.07,-0.2163,-0.302,435.0
13,30,1,96,0,2,2.0,1.0,0,2.0,0.0,0,GBPUSD,IS,0.876,476,0.5189,-0.0647,0.651,3.36,-0.381,-1.033,376.4
13,30,1,96,0,2,2.0,1.0,0,2.0,0.0,2,GBPUSD,IS,1.074,322,0.5683,0.0331,0.44,4.04,-0.1546,0.417,218.4
13,30,1,96,0,2,2.0,1.0,0,2.0,0.5,0,GBPUSD,IS,0.874,460,0.5174,-0.0655,0.629,3.38,-0.362,-1.034,399.3
13,30,1,96,0,2,2.0,1.0,0,2.0,0.5,2,GBPUSD,IS,1.087,314,0.5701,0.0384,0.43,4.11,-0.1376,0.477,214.6
13,30,1,96,0,2,2.0,1.0,0,2.0,0.7,0,GBPUSD,IS,0.829,324,0.5,-0.0915,0.443,3.94,-0.351,-1.191,692.3
13,30,1,96,0,2,2.0,1.0,0,2.0,0.7,2,GBPUSD,IS,0.982,229,0.5415,-0.0085,0.313,4.62,-0.1218,-0.092,437.6
13,30,1,96,0,2,2.0,1.0,1,0.0,0.0,0,GBPUSD,IS,0.736,495,0.4808,-0.1512,0.677,3.13,-0.7758,-2.377,792.2
13,30,1,96,0,2,2.0,1.0,1,0.0,0.0,2,GBPUSD,IS,0.817,495,0.5071,-0.0993,0.677,3.19,-0.4991,-1.55,446.6
13,30,1,96,0,2,2.0,1.0,1,0.0,0.5,0,GBPUSD,IS,0.743,477,0.4822,-0.1464,0.653,3.2,-0.7322,-2.27,799.3
13,30,1,96,0,2,2.0,1.0,1,0.0,0.5,2,GBPUSD,IS,0.842,477,0.5136,-0.0843,0.653,3.21,-0.422,-1.3,411.3
13,30,1,96,0,2,2.0,1.0,1,0.0,0.7,0,GBPUSD,IS,0.811,328,0.5,-0.103,0.449,3.9,-0.4205,-1.334,736.8
13,30,1,96,0,2,2.0,1.0,1,0.0,0.7,2,GBPUSD,IS,0.878,328,0.5213,-0.0639,0.449,3.82,-0.3272,-0.827,500.2
13,30,1,96,0,2,2.0,1.0,1,1.5,0.0,0,GBPUSD,IS,0.729,488,0.4795,-0.1556,0.668,3.08,-0.7993,-2.453,863.0
13,30,1,96,0,2,2.0,1.0,1,1.5,0.0,2,GBPUSD,IS,0.824,486,0.5103,-0.0954,0.665,3.22,-0.502,-1.503,459.9
13,30,1,96,0,2,2.0,1.0,1,1.5,0.5,0,GBPUSD,IS,0.739,471,0.482,-0.1488,0.644,3.15,-0.7472,-2.312,842.3
13,30,1,96,0,2,2.0,1.0,1,1.5,0.5,2,GBPUSD,IS,0.846,469,0.516,-0.0821,0.642,3.26,-0.4466,-1.276,423.0
13,30,1,96,0,2,2.0,1.0,1,1.5,0.7,0,GBPUSD,IS,0.796,328,0.497,-0.1117,0.449,3.91,-0.4288,-1.453,824.9
13,30,1,96,0,2,2.0,1.0,1,1.5,0.7,2,GBPUSD,IS,0.852,328,0.5152,-0.0781,0.449,3.88,-0.3308,-1.024,601.5
13,30,1,96,0,2,2.0,1.0,1,2.0,0.0,0,GBPUSD,IS,0.718,476,0.4727,-0.1623,0.651,3.36,-0.7972,-2.557,1021.8
13,30,1,96,0,2,2.0,1.0,1,2.0,0.0,2,GBPUSD,IS,0.752,467,0.4818,-0.1389,0.639,3.44,-0.6769,-2.176,812.4
13,30,1,96,0,2,2.0,1.0,1,2.0,0.5,0,GBPUSD,IS,0.725,460,0.4739,-0.1578,0.629,3.38,-0.7507,-2.458,1033.6
13,30,1,96,0,2,2.0,1.0,1,2.0,0.5,2,GBPUSD,IS,0.774,451,0.4878,-0.1247,0.617,3.45,-0.6004,-1.919,717.1
13,30,1,96,0,2,2.0,1.0,1,2.0,0.7,0,GBPUSD,IS,0.796,324,0.4938,-0.1111,0.443,3.94,-0.3956,-1.427,806.3
13,30,1,96,0,2,2.0,1.0,1,2.0,0.7,2,GBPUSD,IS,0.803,318,0.4937,-0.1065,0.435,3.86,-0.3989,-1.37,818.6
13,30,1,96,0,2,2.0,2.0,0,0.0,0.0,0,GBPUSD,IS,0.961,495,0.3758,-0.0259,0.677,7.91,-0.3611,-0.291,106.9
13,30,1,96,0,2,2.0,2.0,0,0.0,0.0,2,GBPUSD,IS,1.025,462,0.4026,0.0147,0.632,12.04,-0.4146,0.165,103.1
13,30,1,96,0,2,2.0,2.0,0,0.0,0.5,0,GBPUSD,IS,0.95,477,0.3732,-0.0332,0.653,7.98,-0.3314,-0.371,118.1
13,30,1,96,0,2,2.0,2.0,0,0.0,0.5,2,GBPUSD,IS,1.049,448,0.4062,0.0289,0.613,12.14,-0.403,0.321,100.8
13,30,1,96,0,2,2.0,2.0,0,0.0,0.7,0,GBPUSD,IS,0.933,328,0.3659,-0.0441,0.449,9.0,-0.2897,-0.412,180.4
13,30,1,96,0,2,2.0,2.0,0,0.0,0.7,2,GBPUSD,IS,1.061,308,0.4091,0.0355,0.421,12.45,-0.2496,0.323,138.4
13,30,1,96,0,2,2.0,2.0,0,1.5,0.0,0,GBPUSD,IS,0.996,488,0.3811,-0.0025,0.668,7.99,-0.3251,-0.028,98.7
13,30,1,96,0,2,2.0,2.0,0,1.5,0.0,2,GBPUSD,IS,1.123,394,0.4365,0.0706,0.539,8.39,-0.3093,0.744,97.1
13,30,1,96,0,2,2.0,2.0,0,1.5,0.5,0,GBPUSD,IS,0.992,471,0.38,-0.0051,0.644,8.08,-0.296,-0.056,104.3
13,30,1,96,0,2,2.0,2.0,0,1.5,0.5,2,GBPUSD,IS,1.137,382,0.4372,0.0782,0.523,8.54,-0.2977,0.81,97.0
13,30,1,96,0,2,2.0,2.0,0,1.5,0.7,0,GBPUSD,IS,0.965,328,0.372,-0.023,0.449,9.05,-0.2695,-0.215,165.4
13,30,1,96,0,2,2.0,2.0,0,1.5,0.7,2,GBPUSD,IS,1.139,270,0.4407,0.0768,0.369,9.21,-0.2014,0.669,137.7
13,30,1,96,0,2,2.0,2.0,0,2.0,0.0,0,GBPUSD,IS,0.966,476,0.3803,-0.0223,0.651,8.16,-0.3159,-0.253,114.7
13,30,1,96,0,2,2.0,2.0,0,2.0,0.0,2,GBPUSD,IS,1.175,322,0.441,0.0991,0.44,7.82,-0.2153,0.917,102.4
13,30,1,96,0,2,2.0,2.0,0,2.0,0.5,0,GBPUSD,IS,0.957,460,0.3783,-0.0282,0.629,8.27,-0.2701,-0.318,124.3
13,30,1,96,0,2,2.0,2.0,0,2.0,0.5,2,GBPUSD,IS,1.183,314,0.4427,0.103,0.43,7.93,-0.1993,0.938,103.2
13,30,1,96,0,2,2.0,2.0,0,2.0,0.7,0,GBPUSD,IS,0.915,324,0.3673,-0.0564,0.443,9.18,-0.28,-0.537,206.2
13,30,1,96,0,2,2.0,2.0,0,2.0,0.7,2,GBPUSD,IS,1.096,229,0.4323,0.0541,0.313,8.52,-0.1369,0.438,180.9
13,30,1,96,0,2,2.0,2.0,1,0.0,0.0,0,GBPUSD,IS,0.869,495,0.3576,-0.0911,0.677,8.15,-0.5642,-1.088,169.9
13,30,1,96,0,2,2.0,2.0,1,0.0,0.0,2,GBPUSD,IS,0.949,495,0.3778,-0.0343,0.677,8.63,-0.3858,-0.395,116.9
13,30,1,96,0,2,2.0,2.0,1,0.0,0.5,0,GBPUSD,IS,0.872,477,0.3564,-0.0895,0.653,8.18,-0.5489,-1.049,174.8
13,30,1,96,0,2,2.0,2.0,1,0.0,0.5,2,GBPUSD,IS,0.973,477,0.3816,-0.0181,0.653,8.66,-0.3435,-0.204,112.9
13,30,1,96,0,2,2.0,2.0,1,0.0,0.7,0,GBPUSD,IS,0.954,328,0.378,-0.0306,0.449,9.14,-0.2789,-0.291,176.0
13,30,1,96,0,2,2.0,2.0,1,0.0,0.7,2,GBPUSD,IS,0.989,328,0.3902,-0.0072,0.449,9.74,-0.3301,-0.069,158.6
13,30,1,96,0,2,2.0,2.0,1,1.5,0.0,0,GBPUSD,IS,0.846,488,0.3525,-0.1081,0.668,8.11,-0.6365,-1.279,183.3
13,30,1,96,0,2,2.0,2.0,1,1.5,0.0,2,GBPUSD,IS,0.958,486,0.3807,-0.0283,0.665,8.65,-0.3935,-0.323,114.3
13,30,1,96,0,2,2.0,2.0,1,1.5,0.5,0,GBPUSD,IS,0.853,471,0.3524,-0.103,0.644,8.14,-0.6108,-1.192,182.6
13,30,1,96,0,2,2.0,2.0,1,1.5,0.5,2,GBPUSD,IS,0.979,469,0.3838,-0.0139,0.642,8.68,-0.3697,-0.156,110.7
13,30,1,96,0,2,2.0,2.0,1,1.5,0.7,0,GBPUSD,IS,0.922,328,0.372,-0.052,0.449,9.29,-0.2685,-0.495,194.4
13,30,1,96,0,2,2.0,2.0,1,1.5,0.7,2,GBPUSD,IS,0.974,328,0.3872,-0.0169,0.449,9.77,-0.2879,-0.162,168.2
13,30,1,96,0,2,2.0,2.0,1,2.0,0.0,0,GBPUSD,IS,0.713,476,0.3172,-0.2101,0.651,7.95,-1.0336,-2.508,366.5
13,30,1,96,0,2,2.0,2.0,1,2.0,0.0,2,GBPUSD,IS,0.787,467,0.3362,-0.1507,0.639,8.23,-0.8014,-1.747,242.4
13,30,1,96,0,2,2.0,2.0,1,2.0,0.5,0,GBPUSD,IS,0.723,460,0.3196,-0.2023,0.629,7.91,-0.9698,-2.378,364.1
13,30,1,96,0,2,2.0,2.0,1,2.0,0.5,2,GBPUSD,IS,0.818,451,0.3437,-0.1274,0.617,8.19,-0.7152,-1.447,218.9
13,30,1,96,0,2,2.0,2.0,1,2.0,0.7,0,GBPUSD,IS,0.853,324,0.358,-0.0997,0.443,8.94,-0.3454,-0.955,258.4
13,30,1,96,0,2,2.0,2.0,1,2.0,0.7,2,GBPUSD,IS,0.889,318,0.3648,-0.0742,0.435,9.06,-0.3681,-0.707,233.8
